price,lotsize,age,landValue,livingArea,bedrooms,fireplaces,bathrooms,rooms,heating,fuel,sewer,waterfront,newConstruction,centralAir
515000,1862,1,108900,255,4,1,3,8,hot air,gas,public/commercial,No,Yes,Yes
594000,1862,1,108900,249,4,1,2.5,11,hot air,gas,public/commercial,No,Yes,Yes
611000,1416,1,108900,231,3,1,2.5,10,hot air,gas,public/commercial,No,Yes,No
306000,3723,19,25000,110,3,0,1,4,hot air,oil,septic,No,No,No
510000,1214,1,108900,220,4,1,3,7,hot air,gas,public/commercial,No,Yes,Yes
325000,1255,19,27000,140,3,1,1.5,4,hot air,gas,public/commercial,No,No,No
230000,4047,50,20500,74,2,0,1,4,hot water/steam,oil,septic,No,No,No
597000,1781,1,108900,306,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
262000,607,18,15100,156,2,0,2,5,electric,gas,public/commercial,No,No,No
485000,1336,7,26000,186,4,0,2.5,7,hot air,gas,public/commercial,No,No,No
454000,1336,18,27000,145,3,1,1.5,4,electric,electric,public/commercial,No,No,No
540000,1619,1,108900,263,4,1,3,9,hot air,gas,public/commercial,No,Yes,Yes
289000,648,18,15100,148,3,0,1.5,8,electric,electric,public/commercial,No,No,No
305000,648,18,15100,110,3,0,2,8,electric,electric,public/commercial,No,No,No
659000,688,14,10200,159,2,1,2,4,hot air,oil,public/commercial,No,No,Yes
253000,688,26,15200,119,2,1,2,6,hot air,electric,public/commercial,No,No,Yes
263000,607,20,15100,110,2,0,1.5,3,electric,electric,public/commercial,No,No,No
273000,688,21,15800,84,2,0,1,5,electric,electric,public/commercial,No,No,No
426000,3845,15,32800,150,3,1,2,6,hot water/steam,gas,septic,No,No,No
267000,648,19,15700,85,2,1,1.5,3,electric,electric,public/commercial,No,No,No
413000,1336,17,27000,140,3,1,1.5,6,electric,electric,public/commercial,No,No,No
306000,648,18,15100,139,3,0,2.5,6,electric,electric,public/commercial,No,No,No
562000,405,25,6000,81,3,1,1,5,electric,electric,public/commercial,No,No,No
438000,2388,33,26400,146,4,1,2.5,6,hot water/steam,gas,public/commercial,No,No,No
266000,971,115,7200,114,3,1,1,5,hot air,gas,public/commercial,No,No,No
573000,2145,13,31300,232,3,1,2.5,7,hot air,gas,septic,No,No,No
280000,688,21,15800,85,2,0,1.5,7,electric,electric,public/commercial,No,No,No
270000,607,20,15700,92,2,0,1,7,electric,electric,public/commercial,No,No,No
564000,2185,1,108900,257,4,1,3,9,hot air,gas,septic,No,Yes,No
520000,2590,33,26500,244,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
372000,1902,28,24600,114,2,0,1,6,electric,electric,public/commercial,No,No,No
620000,1983,1,108900,292,4,1,2.5,10,hot air,gas,public/commercial,No,Yes,Yes
339000,1821,16,25000,109,3,1,1,5,hot air,gas,septic,No,No,No
230000,688,21,15800,84,2,0,1,3,electric,electric,public/commercial,No,No,No
633000,3723,16,32700,211,4,1,2.5,10,hot water/steam,gas,septic,No,No,Yes
270000,648,18,15700,84,2,0,1,4,electric,gas,public/commercial,No,No,No
426000,1740,16,25000,143,3,0,1.5,6,hot air,gas,septic,No,No,No
397000,1983,28,24900,111,4,1,2,7,hot air,gas,public/commercial,No,No,No
471000,1821,16,25000,166,3,1,1.5,9,hot air,gas,septic,No,No,No
572000,1376,1,108900,248,4,1,3,8,hot air,gas,public/commercial,No,Yes,No
411000,1376,26,27000,147,3,1,1.5,5,hot air,gas,public/commercial,No,No,No
301000,607,18,15100,148,3,0,1.5,7,electric,electric,public/commercial,No,No,No
514000,1497,14,31200,187,4,1,2.5,8,hot air,gas,septic,No,No,Yes
613000,1093,105,56500,129,2,1,1,4,electric,electric,public/commercial,Yes,No,No
774000,4371,15,21100,245,4,3,2.5,8,hot air,gas,septic,No,No,Yes
426000,1255,19,27000,154,3,1,1.5,6,electric,electric,public/commercial,No,No,No
225000,162,130,2400,141,3,0,1,8,hot air,gas,public/commercial,No,No,No
268000,1659,84,18200,110,3,1,1.5,8,hot air,oil,public/commercial,No,No,No
522000,1781,9,26000,171,3,0,2.5,8,hot air,gas,public/commercial,No,No,Yes
465000,2509,14,31600,142,2,1,2,6,hot air,gas,septic,No,No,Yes
593000,1497,0,108900,252,4,1,3,10,hot air,gas,public/commercial,No,Yes,No
303000,648,21,15100,110,2,0,1.5,3,electric,electric,public/commercial,No,No,No
272000,3035,14,3700,104,3,0,1.5,6,hot air,oil,septic,No,No,No
240000,607,15,2500,94,3,0,1,4,hot air,gas,public/commercial,No,No,No
282000,1497,18,2500,94,3,0,1,7,electric,electric,septic,No,No,No
407000,1659,57,4800,193,3,1,2,7,hot air,oil,septic,No,No,No
424000,6516,26,4500,146,3,0,1.5,4,electric,electric,septic,No,No,No
324000,2550,34,5000,174,4,0,1.5,9,hot water/steam,oil,septic,No,No,No
215000,445,50,1300,71,2,0,1,6,hot air,gas,public/commercial,No,No,No
359000,1174,3,3800,144,3,1,2.5,5,hot air,gas,septic,No,No,No
594000,4047,1,3400,217,4,1,2.5,8,hot air,gas,septic,No,No,No
247000,1457,48,3600,89,2,0,1,3,hot air,gas,septic,No,No,No
418000,1457,19,13000,160,3,0,1.5,9,electric,electric,public/commercial,No,No,No
378000,1376,20,13000,134,3,0,1.5,8,electric,electric,public/commercial,No,No,No
348000,1376,19,13000,140,3,0,2,8,hot air,oil,public/commercial,No,No,Yes
710000,2914,21,26000,281,4,1,2.5,11,electric,electric,public/commercial,No,No,No
601000,1416,12,13000,182,4,0,2.5,8,hot water/steam,gas,septic,No,No,No
552000,1578,11,13000,196,3,1,2.5,10,hot water/steam,gas,septic,No,No,No
844000,1538,0,13000,271,4,1,3,10,hot air,gas,septic,No,No,Yes
230000,648,21,15700,85,2,1,1.5,4,electric,electric,public/commercial,No,No,No
445000,1497,1,108900,209,3,1,2.5,10,hot air,gas,public/commercial,No,Yes,No
256000,607,18,15100,112,2,0,1.5,4,electric,electric,public/commercial,No,No,No
398000,1376,19,27000,242,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
604000,3278,1,108900,232,3,1,2.5,9,hot air,gas,public/commercial,No,Yes,No
511000,1214,1,108900,249,4,0,2.5,11,hot air,gas,public/commercial,No,Yes,No
478000,1416,1,108900,211,3,1,2.5,6,hot air,gas,public/commercial,No,Yes,No
475000,1336,17,27000,187,3,1,3,6,electric,electric,public/commercial,No,No,No
223000,364,13,6700,86,3,0,1,8,electric,electric,public/commercial,No,No,No
550000,7851,5,110000,196,3,1,2,9,hot air,gas,septic,No,No,Yes
266000,607,20,15100,110,3,1,2,4,hot water/steam,gas,public/commercial,No,No,No
533000,1295,1,108900,244,4,1,3,10,hot air,gas,public/commercial,No,Yes,No
647000,1578,1,108900,246,4,1,3,9,hot air,gas,public/commercial,No,Yes,No
424000,2064,25,25000,161,3,1,1.5,8,hot water/steam,gas,public/commercial,No,No,No
401000,1255,19,27000,154,3,1,1.5,7,electric,electric,public/commercial,No,No,No
301000,607,22,15100,109,3,1,1.5,6,electric,electric,public/commercial,No,No,No
270000,607,18,15100,129,2,1,1.5,3,hot air,gas,public/commercial,No,No,No
272000,728,85,3600,90,2,0,1,4,hot air,oil,septic,No,No,No
397000,1295,17,27000,140,3,1,1.5,6,hot water/steam,gas,public/commercial,No,No,No
316000,567,26,15100,149,2,1,1.5,7,hot air,gas,public/commercial,No,No,Yes
272000,688,19,15800,85,2,1,1.5,4,electric,electric,public/commercial,No,No,No
282000,607,18,15100,105,2,0,1.5,3,electric,electric,public/commercial,No,No,No
310000,648,18,15100,141,3,1,1.5,5,electric,electric,public/commercial,No,No,No
441000,1497,19,27000,143,3,0,2,5,hot water/steam,electric,public/commercial,No,No,No
558000,1821,1,108900,253,4,0,3,9,hot air,gas,public/commercial,No,Yes,No
647000,1781,1,108900,252,4,1,2.5,9,hot air,gas,public/commercial,No,Yes,Yes
653000,3561,1,108900,281,4,1,3,11,hot air,gas,public/commercial,No,Yes,Yes
613000,2024,1,108900,252,4,0,2.5,10,hot air,gas,public/commercial,No,Yes,No
696000,4047,19,21400,238,4,1,2.5,8,electric,electric,septic,No,No,Yes
291000,688,21,15200,110,3,0,2,4,electric,electric,public/commercial,No,No,No
263000,648,21,15700,85,2,1,1.5,3,hot air,gas,public/commercial,No,No,No
509000,1295,18,27000,206,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
298000,364,25,15100,149,2,1,1.5,3,hot air,gas,public/commercial,No,No,Yes
601000,1902,1,108900,306,4,1,3,12,hot air,gas,public/commercial,No,Yes,No
292000,607,20,15100,131,2,0,1.5,3,electric,electric,public/commercial,No,No,No
458000,1376,20,27000,137,3,1,2,6,hot air,gas,public/commercial,No,No,Yes
278000,688,57,10200,100,2,0,1,6,hot air,oil,public/commercial,No,No,No
554000,1943,15,30000,233,5,1,2.5,10,hot air,gas,septic,No,No,No
289000,648,18,15100,110,2,0,1.5,3,electric,electric,public/commercial,No,No,No
269000,607,20,15700,85,2,1,1.5,5,electric,electric,public/commercial,No,No,No
585000,2185,10,30000,197,3,0,2.5,7,hot air,gas,public/commercial,No,No,Yes
591000,2145,1,108900,311,4,1,3.5,11,hot air,gas,public/commercial,No,Yes,No
465000,1619,25,27000,209,3,1,2.5,6,hot air,electric,public/commercial,No,No,Yes
270000,648,21,15700,84,2,0,1,3,electric,electric,public/commercial,No,No,No
579000,2226,1,108900,252,4,0,3,12,hot air,gas,public/commercial,No,Yes,No
413000,1336,18,27000,126,3,1,1.5,8,electric,electric,public/commercial,No,No,No
405000,1902,27,24600,160,3,1,1.5,5,electric,electric,public/commercial,No,No,No
326000,1943,28,24800,131,3,1,1.5,6,electric,electric,public/commercial,No,No,No
556000,2266,0,108900,198,4,1,2.5,9,hot air,gas,public/commercial,No,Yes,No
255000,688,20,15800,85,2,0,1.5,6,electric,electric,public/commercial,No,No,No
426000,1376,9,30000,132,3,1,1.5,8,electric,electric,public/commercial,No,No,Yes
475000,1336,10,30000,190,3,0,2,5,hot air,gas,public/commercial,No,No,No
227000,3440,28,3900,83,2,0,1,4,hot air,oil,septic,No,No,No
323000,1497,55,4600,128,3,1,1.5,6,hot water/steam,oil,septic,No,No,Yes
295000,1376,41,3500,89,3,0,1,7,hot air,gas,septic,No,No,No
201000,567,44,2400,78,2,0,1,4,hot air,gas,public/commercial,No,No,No
281000,2185,35,5700,169,4,0,1.5,8,hot water/steam,gas,septic,No,No,No
564000,3723,19,5000,199,3,1,2.5,8,hot air,oil,septic,No,No,Yes
380000,405,17,5100,150,3,0,2,8,hot air,gas,septic,No,No,No
479000,3035,6,1700,163,3,0,2.5,7,hot air,gas,septic,No,No,No
333000,1538,36,3300,161,4,1,1.5,8,hot water/steam,gas,septic,No,No,No
293000,2388,37,4400,98,3,0,1,6,hot air,gas,septic,No,No,No
322000,1700,21,12250,120,3,0,1.5,6,electric,electric,public/commercial,No,No,No
324000,1659,35,7200,77,3,0,1,8,hot air,oil,public/commercial,No,No,No
673000,1457,0,13000,210,4,1,2.5,8,hot air,gas,septic,No,Yes,Yes
393000,1943,20,10000,118,3,1,2,4,electric,electric,public/commercial,No,No,No
498000,2104,18,13000,150,3,0,2.5,4,electric,electric,public/commercial,No,No,No
534000,1457,13,13000,174,3,1,2.5,9,hot water/steam,gas,septic,No,No,No
328000,1416,21,36500,145,3,0,1,4,electric,electric,public/commercial,No,No,No
564000,2266,34,30800,335,6,1,3.5,12,hot water/steam,gas,public/commercial,No,No,No
389000,1983,41,28600,175,4,1,2.5,8,hot water/steam,gas,public/commercial,No,No,Yes
865000,8094,52,84000,123,3,0,1,7,hot air,oil,public/commercial,No,No,Yes
371000,1983,30,28600,174,3,1,2.5,6,hot water/steam,gas,public/commercial,No,No,No
360000,1619,34,30000,155,3,1,0,5,hot air,gas,public/commercial,No,No,No
349000,2307,35,34900,192,4,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
272000,850,19,19100,106,2,1,1,4,electric,electric,public/commercial,No,No,No
380000,4047,19,36000,169,3,1,1.5,7,hot air,gas,septic,No,No,Yes
534000,1295,28,35000,221,4,1,1.5,10,electric,electric,public/commercial,No,No,Yes
215000,809,24,14000,91,2,0,2,3,electric,electric,public/commercial,No,No,No
717000,4047,21,116300,268,4,2,2.5,9,hot air,gas,public/commercial,No,No,Yes
643000,2226,8,19300,231,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
446000,1821,35,32300,172,3,1,1.5,6,hot air,gas,public/commercial,No,No,No
554000,1983,17,36900,241,4,1,2.5,12,hot air,gas,public/commercial,No,No,Yes
397000,2550,21,39100,167,3,0,1.5,9,electric,electric,public/commercial,No,No,Yes
514000,1902,35,27800,241,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
347000,3278,53,21600,113,3,0,1,7,hot water/steam,gas,septic,No,No,No
284000,364,26,17600,120,2,1,1.5,3,hot air,gas,public/commercial,No,No,Yes
782000,3197,11,86900,227,4,1,3,11,hot air,gas,septic,No,No,No
494000,1862,34,27400,221,4,2,2.5,9,hot water/steam,gas,public/commercial,No,No,No
264000,364,20,17600,138,3,0,1.5,4,hot air,gas,public/commercial,No,No,No
209000,324,22,17200,128,2,0,1.5,4,hot air,gas,public/commercial,No,No,Yes
494000,1781,40,26600,249,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
397000,1214,32,24500,165,3,1,1.5,6,hot air,gas,public/commercial,No,No,No
491000,2428,28,28800,239,5,1,2.5,12,hot water/steam,gas,public/commercial,No,No,No
452000,2307,9,34900,118,2,0,1.5,6,hot air,gas,public/commercial,No,No,No
374000,1174,30,23900,172,3,1,1.5,6,hot air,gas,public/commercial,No,No,Yes
633000,2469,10,34700,214,4,1,2.5,9,hot air,gas,septic,No,No,Yes
732000,2024,7,17500,210,4,1,2.5,9,hot air,gas,public/commercial,No,No,Yes
388000,2388,38,31700,226,4,1,2.5,7,hot water/steam,gas,public/commercial,No,No,No
280000,567,20,18400,138,3,1,1.5,5,hot water/steam,gas,public/commercial,No,No,No
282000,688,20,18700,116,2,0,2,6,hot air,gas,public/commercial,No,No,Yes
301000,688,22,18700,138,3,0,1.5,4,hot air,gas,public/commercial,No,No,No
564000,2833,15,40000,219,4,0,2.5,7,hot air,gas,public/commercial,No,No,No
446000,1862,33,32700,135,4,1,2,9,hot air,gas,public/commercial,No,No,Yes
333000,1416,40,27800,193,4,1,1.5,10,hot air,gas,public/commercial,No,No,Yes
357000,24889,64,73500,182,3,1,1.5,9,hot water/steam,oil,septic,No,No,No
782000,1781,3,13200,242,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
524000,3440,18,40800,176,4,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
436000,1902,37,27800,174,4,1,2.5,9,hot water/steam,gas,public/commercial,No,No,No
339000,243,27,16400,117,2,1,1.5,6,hot air,gas,public/commercial,No,No,Yes
305000,850,21,14700,114,3,1,1.5,5,hot air,gas,public/commercial,No,No,Yes
381000,2024,35,34500,182,4,0,2,7,hot air,gas,public/commercial,No,No,Yes
301000,202,19,16000,138,3,0,2.5,6,hot air,gas,public/commercial,No,No,Yes
426000,1416,42,27800,167,4,1,1.5,9,hot air,gas,septic,No,No,Yes
436000,2954,34,35700,193,4,1,1.5,6,hot air,gas,public/commercial,No,No,No
369000,2792,26,27900,155,3,1,1.5,4,hot air,gas,septic,No,No,Yes
583000,1862,21,27400,221,3,1,2.5,9,hot water/steam,gas,public/commercial,No,No,No
310000,243,27,16400,135,3,1,1.5,5,hot air,gas,public/commercial,No,No,Yes
389000,1133,22,32000,167,3,1,1.5,5,electric,electric,public/commercial,No,No,No
573000,3723,16,35900,213,4,1,2,7,hot water/steam,oil,septic,No,No,No
980000,688,1,116700,327,4,1,2.5,12,hot air,gas,public/commercial,No,No,No
407000,1659,39,30500,179,4,0,1.5,9,hot air,gas,public/commercial,No,No,No
477000,2024,20,29000,210,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
362000,1659,35,30500,155,4,0,1.5,6,hot air,gas,public/commercial,No,No,Yes
432000,1052,30,21900,177,3,1,1.5,5,hot air,gas,public/commercial,No,No,Yes
253000,243,20,16400,138,2,1,1.5,7,hot air,gas,public/commercial,No,No,Yes
297000,486,20,18200,122,2,1,1.5,5,electric,electric,public/commercial,No,No,No
326000,688,18,18700,121,2,0,1.5,4,electric,electric,public/commercial,No,No,Yes
495000,2711,40,34100,215,5,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
873000,2671,9,75800,268,4,1,2.5,11,hot air,gas,public/commercial,No,No,No
397000,22866,53,69400,181,2,1,1.5,5,hot air,oil,public/commercial,No,No,Yes
462000,2711,16,39600,150,3,1,1.5,8,hot air,gas,public/commercial,No,No,Yes
752000,2833,16,35000,261,4,1,3,10,hot water/steam,gas,public/commercial,No,No,Yes
313000,283,20,16800,138,3,1,1.5,4,electric,electric,public/commercial,No,No,Yes
501000,1943,27,62000,200,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
304000,243,20,16400,122,2,1,1.5,4,electric,electric,public/commercial,No,No,Yes
673000,1740,7,39000,217,4,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
301000,3764,13,38300,126,3,0,1,8,hot air,gas,septic,No,No,No
564000,324,34,37300,212,5,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
663000,2024,18,63500,201,4,1,2.5,9,hot air,gas,public/commercial,No,No,Yes
524000,1983,19,62800,194,4,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
495000,2631,37,33500,238,4,1,2.5,8,hot water/steam,gas,public/commercial,No,No,No
499000,1255,33,25100,191,4,0,1.5,9,hot air,gas,public/commercial,No,No,No
436000,3076,38,35300,164,3,0,2,5,hot water/steam,gas,public/commercial,No,No,No
563000,1862,18,60500,232,3,1,2.5,9,hot air,gas,public/commercial,No,No,Yes
305000,283,26,16800,120,2,1,1.5,7,hot air,gas,public/commercial,No,No,Yes
307000,1619,149,28000,165,3,0,2,8,hot air,oil,septic,No,No,No
272000,283,21,16800,138,3,0,1.5,6,electric,electric,public/commercial,No,No,No
475000,1659,21,25400,178,4,0,2.5,6,hot air,gas,public/commercial,No,No,Yes
873000,16997,29,70500,263,3,1,2.5,10,electric,electric,septic,No,No,Yes
665000,1862,3,16100,236,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
593000,1862,36,27400,240,4,1,2.5,12,hot water/steam,gas,public/commercial,No,No,No
407000,1619,21,28000,140,3,0,1.5,7,hot air,gas,public/commercial,No,No,No
289000,567,20,18400,138,3,0,1.5,8,electric,electric,public/commercial,No,No,No
645000,2307,16,68800,209,3,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
516000,1902,19,36600,170,3,1,2,5,hot air,gas,public/commercial,No,No,Yes
581000,1983,19,62800,206,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
401000,1862,31,32700,172,3,0,1.5,7,hot water/steam,gas,septic,No,No,No
346000,202,19,16000,121,2,0,1.5,6,hot air,gas,public/commercial,No,No,Yes
603000,2226,33,50300,206,4,1,2.5,9,hot air,gas,public/commercial,No,No,Yes
460000,1376,40,39000,166,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
303000,405,21,18000,138,2,1,1.5,7,electric,electric,public/commercial,No,No,No
438000,607,37,38800,167,3,0,2,6,hot water/steam,oil,septic,No,No,No
434000,1214,32,24500,178,4,1,1.5,6,hot air,gas,public/commercial,No,No,Yes
297000,283,21,16800,138,3,1,1.5,8,hot air,gas,public/commercial,No,No,No
417000,1821,35,32300,163,4,1,1.5,7,hot air,gas,public/commercial,No,No,No
683000,3683,17,77200,232,4,1,3,7,hot water/steam,gas,public/commercial,No,No,Yes
527000,2266,34,30800,215,5,1,3,8,hot water/steam,gas,public/commercial,No,No,Yes
692000,2266,0,37900,274,4,1,2.5,12,hot air,gas,public/commercial,No,No,No
593000,2428,20,71000,251,4,3,2.5,10,hot air,gas,public/commercial,No,No,Yes
559000,1214,15,34000,213,3,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
505000,1700,35,30900,171,4,0,1.5,7,hot air,gas,public/commercial,No,No,Yes
485000,1700,27,25800,215,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
126000,1336,85,24600,107,3,0,1,6,electric,electric,septic,No,No,No
425000,1376,22,22600,147,3,0,2,8,hot air,gas,public/commercial,No,No,No
514000,2185,19,30200,202,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
282000,1174,23,19500,128,2,0,1.5,4,hot air,gas,public/commercial,No,No,No
418000,1497,27,23800,150,3,1,3,8,hot water/steam,gas,public/commercial,No,No,No
415000,2185,38,34700,182,4,1,2,10,hot air,gas,public/commercial,No,No,No
544000,2469,34,32300,254,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
489000,2590,35,33200,237,4,1,2.5,9,hot water/steam,gas,public/commercial,No,No,No
603000,1376,3,11900,183,4,1,2.5,8,hot air,gas,public/commercial,No,No,No
495000,1821,43,27000,238,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
475000,1336,19,35500,167,3,1,1.5,7,electric,gas,public/commercial,No,No,Yes
402000,1416,40,27800,155,3,1,1,8,hot water/steam,gas,public/commercial,No,No,No
546000,1983,6,17200,193,4,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
601000,1862,26,48000,241,4,1,2.5,12,hot air,oil,public/commercial,No,No,Yes
508000,2185,35,30200,212,5,1,2.5,9,hot water/steam,gas,public/commercial,No,No,No
416000,1943,45,28200,161,4,0,2,7,hot air,gas,public/commercial,No,No,No
485000,2550,39,32900,215,5,1,2.5,9,hot water/steam,gas,public/commercial,No,No,No
368000,2550,38,22100,162,4,1,1,10,hot water/steam,gas,septic,No,No,Yes
471000,1659,36,25400,261,4,1,2.5,8,hot water/steam,gas,public/commercial,No,No,No
588000,1862,16,36400,177,4,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
544000,1862,22,48000,189,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
282000,2307,59,29900,139,2,1,1,7,hot air,gas,public/commercial,No,No,No
673000,2226,20,67300,197,3,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
349000,3359,37,35700,196,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
234000,243,16,1600,138,2,1,2.5,4,hot air,gas,public/commercial,No,No,Yes
493000,850,1,32000,226,3,0,2.5,9,hot air,gas,public/commercial,No,Yes,No
357000,1255,12,10400,125,2,0,2,5,hot air,gas,public/commercial,No,No,No
407000,1012,13,9000,129,3,0,2,8,hot air,gas,public/commercial,No,No,No
903000,5666,2,74800,318,4,1,4,12,hot air,gas,public/commercial,No,Yes,Yes
592000,2064,1,74800,250,4,1,3,10,hot air,gas,public/commercial,No,Yes,Yes
251000,607,14,5400,96,2,0,1.5,3,hot water/steam,gas,public/commercial,No,No,Yes
291000,1174,14,9700,100,2,0,1,7,hot air,gas,public/commercial,No,No,Yes
423000,1012,12,15200,141,3,0,2,8,hot air,gas,public/commercial,No,No,No
416000,20235,17,24100,94,2,0,1,5,electric,electric,septic,No,No,No
240000,243,17,1600,138,3,1,1.5,5,hot water/steam,gas,public/commercial,No,No,No
245000,2064,34,16600,85,3,0,1,4,hot air,gas,septic,No,No,No
273000,283,17,1800,138,3,1,1.5,7,hot water/steam,gas,public/commercial,No,No,Yes
633000,5059,16,11900,145,3,1,2,7,electric,electric,septic,No,No,No
596000,162,0,74800,246,4,1,2.5,11,hot air,gas,public/commercial,No,Yes,No
332000,1578,26,9800,209,4,0,1,10,hot air,gas,septic,No,No,No
287000,2954,85,16400,136,3,0,1,6,hot air,oil,septic,No,No,No
409000,931,11,7700,137,3,1,2.5,8,hot air,gas,public/commercial,No,No,No
426000,2024,8,4000,177,3,0,1.5,6,hot air,gas,public/commercial,No,No,No
562000,405,8,13000,191,4,0,2.5,6,hot air,gas,public/commercial,No,No,Yes
268000,283,16,1800,138,2,1,2.5,4,hot air,gas,public/commercial,No,No,No
500000,971,14,8600,169,3,0,2,9,hot air,gas,public/commercial,No,No,No
483000,40,12,17900,151,3,1,2.5,5,hot air,gas,public/commercial,No,No,No
605000,405,14,21000,197,4,0,2.5,8,hot air,gas,public/commercial,No,No,Yes
782000,1093,1,74800,280,5,1,3.5,12,hot air,gas,public/commercial,No,Yes,No
337000,1821,35,9000,167,4,0,1,10,hot air,gas,septic,No,No,No
263000,283,16,1800,138,2,1,2.5,3,hot air,electric,public/commercial,No,No,Yes
583000,7082,14,20600,121,3,0,2,4,electric,electric,septic,No,No,No
310000,283,16,1800,138,3,1,1.5,5,hot air,gas,public/commercial,No,No,No
389000,81,15,9700,174,3,0,2,6,hot air,gas,public/commercial,No,No,No
368000,971,13,8000,145,3,0,2,5,hot air,gas,public/commercial,No,No,No
272000,1133,70,9800,116,3,0,1.5,4,hot water/steam,gas,public/commercial,No,No,No
278000,445,16,2900,138,2,0,2.5,4,hot air,gas,public/commercial,No,No,No
631000,2226,12,19300,212,4,1,2.5,7,hot air,gas,public/commercial,No,No,No
401000,1619,38,8000,223,3,1,1.5,6,hot air,gas,septic,No,No,Yes
483000,202,15,16800,178,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
446000,1214,12,10800,130,3,2,1.5,4,hot air,gas,public/commercial,No,No,No
341000,1497,38,9300,103,4,0,1,9,hot air,gas,septic,No,No,Yes
374000,1740,14,13500,167,3,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
475000,526,15,13700,141,3,0,1.5,6,hot air,gas,public/commercial,No,No,No
213000,364,95,3200,153,3,0,1,5,hot water/steam,gas,public/commercial,No,No,No
487000,2024,5,4000,174,3,1,2.5,7,hot air,gas,public/commercial,No,No,No
309000,769,15,6800,121,3,0,1.5,4,hot air,gas,public/commercial,No,No,No
417000,3845,15,11200,154,3,0,2,7,electric,electric,septic,No,No,No
223000,1416,33,8500,98,3,0,1,7,hot water/steam,oil,septic,No,No,No
456000,2064,22,15100,215,3,0,1.5,10,hot air,gas,septic,No,No,No
465000,1943,15,19200,193,3,0,2.5,5,hot air,gas,septic,No,No,Yes
314000,1862,20,7800,112,2,0,1,6,electric,electric,septic,No,No,No
279000,1943,33,12000,164,3,1,1.5,7,hot air,oil,septic,No,No,No
301000,81,17,20100,89,3,0,1,4,hot air,gas,septic,No,No,No
289000,688,22,15800,92,2,0,2,4,hot air,gas,public/commercial,No,No,No
313000,688,19,15200,141,3,0,1.5,7,electric,electric,public/commercial,No,No,No
446000,2064,13,26900,123,3,0,2,7,hot air,gas,public/commercial,No,No,Yes
781000,2792,1,83500,253,3,1,2,9,hot air,gas,septic,No,Yes,Yes
568000,2469,11,41700,167,3,1,2.5,6,hot air,gas,public/commercial,No,No,No
534000,1538,4,53900,159,3,1,2.5,5,hot air,gas,public/commercial,No,No,No
734000,1619,1,233000,280,4,1,2.5,11,hot air,gas,public/commercial,No,Yes,Yes
254000,1700,71,18600,126,3,0,1,5,hot air,oil,septic,No,No,No
393000,1902,20,20000,112,3,0,1.5,7,electric,electric,septic,No,No,Yes
633000,1902,3,53900,173,3,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
544000,2671,15,31200,214,4,1,2.5,11,hot air,gas,septic,No,No,Yes
495000,1983,1,15000,203,3,1,2.5,10,hot air,gas,septic,No,Yes,Yes
631000,1295,116,16400,155,3,0,2,7,hot air,gas,public/commercial,No,No,No
727000,1781,1,108900,252,4,1,2.5,12,hot air,gas,public/commercial,No,Yes,Yes
271000,648,20,15700,85,2,0,1.5,3,electric,electric,public/commercial,No,No,No
391000,1376,21,27000,140,3,0,1.5,4,electric,electric,public/commercial,No,No,No
359000,1862,28,24500,115,3,1,1,6,electric,electric,public/commercial,No,No,No
456000,1457,106,35900,171,4,1,1.5,6,hot air,gas,public/commercial,No,No,No
808000,648,176,46200,417,6,1,4,12,hot water/steam,gas,public/commercial,No,No,No
